packet_count,byte_count,flow_duration,protocol,label,attack_type
290,0,0,TCP,malicious,DDoS
255,2876,0,TCP,normal,Normal
242,49,0,TCP,normal,Normal
264,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,3313,0,TCP,normal,Normal
255,120,0,UDP,normal,Normal
121,8,0,ICMP,malicious,Probe
268,0,0,TCP,malicious,DDoS
255,2307,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
154,1388,0,TCP,normal,Normal
3,383,0,TCP,normal,Normal
255,193,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
203,113,0,UDP,normal,Normal
290,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
20,1293,4,TCP,normal,Normal
255,1031,0,TCP,normal,Normal
255,116,0,UDP,normal,Normal
143,21576,0,TCP,normal,Normal
417,520,0,UDP,normal,Normal
255,1616,0,TCP,normal,Normal
43,5605,28,TCP,normal,Normal
311,124,0,UDP,normal,Normal
255,126,0,UDP,normal,Normal
255,879,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
114,0,0,TCP,malicious,DDoS
255,6102,0,TCP,normal,Normal
255,6267,0,TCP,normal,Normal
160,1786,2,TCP,normal,Normal
255,120,0,UDP,normal,Normal
255,250,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
59,4068,13501,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,653,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
287,0,0,TCP,malicious,DDoS
27,334,0,TCP,malicious,Credential Attack
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1928,0,TCP,normal,Normal
255,2152,0,TCP,normal,Normal
255,250,5,UDP,normal,Normal
255,2564,0,TCP,normal,Normal
255,1101,0,TCP,normal,Normal
92,4316,0,TCP,normal,Normal
255,1843,0,TCP,normal,Normal
267,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
260,0,0,TCP,malicious,DDoS
255,1031,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
167,0,0,TCP,normal,Normal
255,641,0,TCP,normal,Normal
281,0,0,TCP,malicious,DDoS
255,119,0,UDP,normal,Normal
153,2295,3,TCP,normal,Normal
255,7195,0,TCP,normal,Normal
139,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
229,6406,0,TCP,normal,Normal
255,1748,0,TCP,normal,Normal
160,0,7,TCP,malicious,Probe
255,2,0,UDP,malicious,Probe
511,1032,0,ICMP,malicious,DDoS
255,201,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
37,641,0,TCP,normal,Normal
255,9761,0,TCP,normal,Normal
151,2194619,4,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
97,2751,0,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
255,0,4,TCP,malicious,Probe
255,0,0,TCP,malicious,Probe
511,1032,0,ICMP,malicious,DDoS
173,0,0,TCP,malicious,DDoS
255,30,0,ICMP,normal,Normal
255,5507,0,TCP,normal,Normal
255,1789,0,TCP,normal,Normal
255,1973,0,TCP,normal,Normal
66,4076,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,12119,0,TCP,normal,Normal
248,13358,0,TCP,normal,Normal
255,0,0,TCP,normal,Normal
255,1748,0,TCP,normal,Normal
148,0,0,TCP,malicious,DDoS
3,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
165,32,0,UDP,normal,Normal
275,0,0,TCP,malicious,DDoS
264,0,0,TCP,malicious,DDoS
271,0,0,TCP,malicious,DDoS
242,2087,5,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
68,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,1239,0,TCP,normal,Normal
255,3119,0,TCP,normal,Normal
2,183,0,TCP,normal,Normal
255,10131,0,TCP,normal,Normal
255,78,0,ICMP,normal,Normal
255,3042,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,4522,0,TCP,normal,Normal
118,120,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
27,10165,5954,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
93,1963,5,TCP,normal,Normal
255,3338,0,TCP,normal,Normal
255,121,0,UDP,normal,Normal
255,157,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
295,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
73,8,0,ICMP,malicious,Probe
255,7469,0,TCP,normal,Normal
255,78,0,ICMP,normal,Normal
255,8682,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,641,0,TCP,normal,Normal
235,0,0,TCP,malicious,Probe
255,782,0,TCP,normal,Normal
267,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
293,0,0,TCP,malicious,DDoS
255,777,0,TCP,normal,Normal
255,181,0,ICMP,normal,Normal
60,1086,0,TCP,normal,Normal
255,181,0,ICMP,normal,Normal
272,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,3532,0,TCP,normal,Normal
255,62854,0,TCP,malicious,DDoS
255,88,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
271,0,0,TCP,malicious,DDoS
255,1470,3,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
255,735,0,TCP,normal,Normal
509,0,0,TCP,malicious,Probe
4,1974,1,TCP,normal,Normal
255,127,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1176,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,18177,0,TCP,normal,Normal
142,2553,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,90,0,UDP,normal,Normal
292,0,0,TCP,malicious,DDoS
255,5112,0,TCP,normal,Normal
21,250,0,UDP,normal,Normal
240,4753,0,TCP,normal,Normal
255,716,0,TCP,normal,Normal
295,0,0,TCP,malicious,DDoS
255,25923,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
255,599,0,TCP,normal,Normal
255,252,7034,UDP,normal,Normal
255,3046,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,3146,0,TCP,normal,Normal
255,13327,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2450,0,TCP,normal,Normal
48,96,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,156,0,UDP,normal,Normal
89,7196,0,TCP,normal,Normal
255,1314,0,TCP,normal,Normal
255,566,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,35195,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,1,0,UDP,malicious,Probe
255,1452,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,8,0,ICMP,malicious,Probe
109,8,0,ICMP,malicious,Probe
319,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,1247,0,TCP,normal,Normal
255,3001,0,TCP,normal,Normal
292,0,0,TCP,malicious,DDoS
255,683,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
251,0,0,TCP,normal,Normal
255,167,0,UDP,normal,Normal
258,0,0,TCP,malicious,DDoS
92,8,0,ICMP,malicious,Probe
255,2015,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
60,5133876,5066,TCP,malicious,Credential Attack
37,8,0,ICMP,malicious,Probe
255,28,0,UDP,malicious,DDoS
79,18,0,ICMP,malicious,Probe
255,377,32,TCP,normal,Normal
255,2848,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,749,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
20,1929,0,TCP,normal,Normal
223,28,0,UDP,malicious,DDoS
255,25804,0,TCP,normal,Normal
255,33826,0,TCP,normal,Normal
255,896,0,TCP,normal,Normal
255,2104,0,TCP,normal,Normal
191,2218,3,TCP,normal,Normal
189,1176,1,TCP,normal,Normal
255,3662,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
130,62854,0,TCP,malicious,DDoS
87,8,0,ICMP,malicious,Probe
255,520,0,ICMP,malicious,DDoS
255,520,0,ICMP,malicious,DDoS
255,696,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,833,0,TCP,normal,Normal
28,1470,0,TCP,normal,Normal
265,154,0,UDP,normal,Normal
411,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,1730,0,TCP,normal,Normal
255,2132,0,TCP,normal,Normal
255,0,0,TCP,normal,Normal
255,4944,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,78,0,ICMP,normal,Normal
255,0,0,TCP,malicious,DDoS
73,10389,0,TCP,normal,Normal
96,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,630,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,710,0,TCP,normal,Normal
255,1,0,UDP,malicious,Probe
179,62854,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
127,86,0,UDP,normal,Normal
255,0,0,TCP,normal,Normal
255,796,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1,0,UDP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1459,0,TCP,normal,Normal
255,1093,0,TCP,normal,Normal
255,4462,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1032,0,ICMP,malicious,DDoS
511,1032,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,9894,0,TCP,normal,Normal
192,252,0,UDP,normal,Normal
255,656,0,TCP,normal,Normal
267,0,0,TCP,malicious,DDoS
255,25293,0,TCP,normal,Normal
114,0,0,TCP,normal,Normal
255,540,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
258,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
10,0,0,TCP,normal,Normal
57,19,0,TCP,normal,Normal
140,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
187,0,0,TCP,malicious,DDoS
275,0,0,TCP,malicious,DDoS
286,0,0,TCP,malicious,DDoS
272,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,3527,0,TCP,normal,Normal
255,1305,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
208,18,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,927,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
265,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
100,1,0,UDP,malicious,Probe
61,1908,0,TCP,normal,Normal
255,9949,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
300,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
169,7626,12124,TCP,normal,Normal
255,1686,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
209,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1994,0,TCP,normal,Normal
188,1144,0,TCP,normal,Normal
110,18,0,ICMP,malicious,Probe
234,86,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,4085,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,179,0,UDP,normal,Normal
255,8390,0,TCP,normal,Normal
242,0,0,TCP,normal,Normal
40,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,3619,0,TCP,normal,Normal
317,174,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1,36151,TCP,malicious,Probe
254,0,0,TCP,normal,Normal
255,2826,0,TCP,normal,Normal
255,741,0,TCP,normal,Normal
81,1049,0,TCP,normal,Normal
255,251,7070,UDP,normal,Normal
50,8,0,ICMP,malicious,Probe
99,3909,0,TCP,normal,Normal
92,1927,1,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,22988,0,TCP,normal,Normal
2,569,0,TCP,normal,Normal
255,650,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
280,0,0,TCP,malicious,DDoS
255,1784,0,TCP,normal,Normal
255,3313,0,TCP,normal,Normal
187,1751,0,TCP,normal,Normal
255,3840,0,TCP,normal,Normal
255,4963,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1547,0,TCP,normal,Normal
255,556,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
255,520,0,ICMP,malicious,DDoS
255,1610,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,3049,0,TCP,normal,Normal
120,1319,4,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,623,33,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,Probe
184,2085,1,TCP,malicious,Probe
202,30,0,ICMP,normal,Normal
255,3821,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
257,0,0,TCP,malicious,DDoS
95,252,1334,UDP,normal,Normal
152,1724,3,TCP,normal,Normal
255,28,0,UDP,malicious,DDoS
255,1252,8,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,10687,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
255,178,0,UDP,normal,Normal
286,520,0,ICMP,malicious,DDoS
114,1099,1,TCP,normal,Normal
255,12418,0,TCP,normal,Normal
255,3041,0,TCP,normal,Normal
247,24142,0,TCP,normal,Normal
255,735,0,TCP,normal,Normal
255,251,0,UDP,normal,Normal
255,92,0,UDP,normal,Normal
255,552,0,TCP,normal,Normal
255,3686,0,TCP,normal,Normal
255,5256,0,TCP,normal,Normal
255,1032,0,ICMP,malicious,DDoS
255,1166,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2350,0,TCP,normal,Normal
45,8,0,ICMP,malicious,Probe
263,0,0,TCP,malicious,DDoS
108,157,1079,UDP,normal,Normal
255,626,0,TCP,normal,Normal
255,2188,0,TCP,normal,Normal
247,0,0,TCP,normal,Normal
283,198,0,UDP,normal,Normal
126,2428,0,TCP,normal,Normal
286,123,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,173,0,UDP,normal,Normal
255,744,0,TCP,normal,Normal
255,62855,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
46,8,0,ICMP,malicious,Probe
286,0,0,TCP,malicious,DDoS
255,84,0,UDP,normal,Normal
255,92,0,UDP,normal,Normal
255,10838,0,TCP,normal,Normal
255,6180,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
158,3069,2,TCP,normal,Normal
255,176,0,UDP,normal,Normal
255,252,2005,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
99,383,0,TCP,normal,Normal
247,0,0,TCP,malicious,DDoS
57,641,0,TCP,normal,Normal
255,895,0,TCP,normal,Normal
275,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
128,0,0,TCP,malicious,DDoS
243,1677,1,TCP,normal,Normal
255,9930,0,TCP,normal,Normal
109,3691,0,TCP,malicious,Credential Attack
174,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
105,192,0,TCP,normal,Normal
197,0,0,TCP,malicious,Probe
255,14782,0,TCP,normal,Normal
255,8791,0,TCP,normal,Normal
255,251,9033,UDP,normal,Normal
255,3997,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,3739,0,TCP,normal,Normal
255,3532,0,TCP,normal,Normal
255,7071,0,TCP,normal,Normal
255,1989,0,TCP,normal,Normal
255,2199,0,TCP,normal,Normal
129,7012,0,TCP,normal,Normal
255,670,0,TCP,normal,Normal
255,477,0,TCP,normal,Normal
255,17103,0,TCP,normal,Normal
255,1639,0,TCP,normal,Normal
254,2222,0,TCP,normal,Normal
148,2539,0,TCP,normal,Normal
256,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
118,18035,0,TCP,normal,Normal
127,14189,0,TCP,normal,Normal
255,129,0,UDP,normal,Normal
255,30,0,ICMP,normal,Normal
196,0,0,TCP,malicious,DDoS
255,1243,0,TCP,normal,Normal
249,0,0,TCP,normal,Normal
255,30,0,ICMP,normal,Normal
255,252,5831,UDP,normal,Normal
255,118,0,UDP,normal,Normal
179,0,0,TCP,malicious,Probe
133,856,0,TCP,normal,Normal
217,0,0,TCP,malicious,DDoS
5,1964,2,TCP,normal,Normal
255,8315,0,TCP,normal,Normal
255,27219,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
109,215,0,UDP,malicious,Probe
255,90,0,UDP,normal,Normal
268,0,0,TCP,malicious,DDoS
255,126,0,UDP,normal,Normal
95,1480,0,ICMP,malicious,DDoS
111,192,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,517,0,TCP,normal,Normal
255,2281,0,TCP,normal,Normal
255,1161,0,TCP,normal,Normal
255,6205,0,TCP,normal,Normal
255,175,0,UDP,normal,Normal
78,7560,0,TCP,normal,Normal
222,1129,0,TCP,normal,Normal
255,3573,0,TCP,normal,Normal
163,0,0,TCP,malicious,Probe
255,6176,0,TCP,normal,Normal
255,3008,2,TCP,normal,Normal
255,1289,0,TCP,normal,Normal
253,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1687,0,TCP,normal,Normal
281,0,0,TCP,malicious,DDoS
10,1142288,12,TCP,normal,Normal
255,14763,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,691,0,TCP,normal,Normal
81,1043,0,TCP,normal,Normal
468,520,0,ICMP,malicious,DDoS
274,0,0,TCP,malicious,DDoS
110,192,0,TCP,normal,Normal
255,1255,0,TCP,normal,Normal
255,1609,0,TCP,normal,Normal
135,0,0,TCP,malicious,Probe
13,1992,0,TCP,normal,Normal
255,12366,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
260,0,0,TCP,malicious,DDoS
106,62854,0,TCP,malicious,DDoS
255,13381,7,TCP,normal,Normal
255,2934,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,62854,0,TCP,malicious,DDoS
175,14489,46,TCP,normal,Normal
255,2294,0,TCP,normal,Normal
422,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,7407,0,TCP,normal,Normal
255,6203,0,TCP,normal,Normal
289,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,517,23,TCP,normal,Normal
22,251,0,UDP,normal,Normal
93,5050,0,TCP,normal,Normal
70,9293,0,TCP,normal,Normal
179,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
162,18,0,ICMP,malicious,Probe
81,5696,0,TCP,malicious,Privilege Escalation
255,0,0,TCP,malicious,Probe
255,251,4474,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2995,0,TCP,normal,Normal
272,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
249,0,0,TCP,normal,Normal
255,709,0,TCP,normal,Normal
255,1422,0,TCP,normal,Normal
43,16354,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1665,0,TCP,normal,Normal
255,17926,0,TCP,normal,Normal
255,1391,0,TCP,normal,Normal
72,1299,1,TCP,normal,Normal
255,1038,0,TCP,normal,Normal
294,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,570,0,TCP,normal,Normal
255,159,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,3055,0,TCP,normal,Normal
255,2866,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
229,958,0,TCP,normal,Normal
292,0,0,TCP,malicious,DDoS
255,520,0,TCP,normal,Normal
255,171,0,UDP,normal,Normal
244,18,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1,0,UDP,malicious,Probe
197,1192,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
259,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
255,1,37072,TCP,malicious,Probe
255,1026,0,TCP,normal,Normal
269,0,0,TCP,malicious,DDoS
255,86,0,UDP,normal,Normal
255,16013,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
255,2069,0,TCP,normal,Normal
255,568,0,TCP,normal,Normal
151,1480,0,ICMP,malicious,DDoS
255,4054,0,TCP,normal,Normal
269,0,0,TCP,malicious,DDoS
226,3356,0,TCP,normal,Normal
255,2341,0,TCP,normal,Normal
255,664,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,118,0,UDP,normal,Normal
255,4091,0,TCP,normal,Normal
255,0,0,TCP,normal,Normal
288,0,0,TCP,malicious,DDoS
255,7049,0,TCP,normal,Normal
255,576,0,TCP,normal,Normal
255,518,0,TCP,normal,Normal
255,1256,0,TCP,normal,Normal
198,1103,0,TCP,normal,Normal
303,0,0,TCP,malicious,Probe
255,119,0,UDP,normal,Normal
167,1428,0,TCP,normal,Normal
247,28,0,UDP,malicious,DDoS
255,1032,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1113,0,TCP,normal,Normal
255,29426,0,TCP,normal,Normal
509,0,0,TCP,malicious,Probe
255,4150,0,TCP,normal,Normal
255,1025,0,TCP,normal,Normal
255,8893,0,TCP,normal,Normal
51,641,0,TCP,normal,Normal
255,580,0,TCP,normal,Normal
158,8766,0,TCP,normal,Normal
175,3775,0,TCP,normal,Normal
255,0,0,TCP,normal,Normal
255,881,0,TCP,normal,Normal
296,0,0,TCP,malicious,DDoS
511,1032,0,ICMP,malicious,DDoS
255,78,0,ICMP,normal,Normal
255,1170,0,TCP,normal,Normal
131,1929,0,TCP,normal,Normal
134,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1018,0,TCP,normal,Normal
255,2016,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
119,2689,0,TCP,normal,Normal
250,0,0,TCP,normal,Normal
255,119,0,UDP,normal,Normal
255,151,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,651,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,2146,0,TCP,normal,Normal
255,530,0,TCP,normal,Normal
255,156,0,UDP,normal,Normal
255,1,0,UDP,malicious,Probe
255,0,0,TCP,malicious,DDoS
511,1032,0,ICMP,malicious,DDoS
255,6595,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
208,183,0,UDP,normal,Normal
255,3434,31,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
268,0,0,TCP,malicious,DDoS
272,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
365,1032,0,ICMP,malicious,DDoS
255,5869,0,TCP,normal,Normal
255,1310,0,TCP,normal,Normal
150,2264,0,TCP,normal,Normal
255,251,0,UDP,normal,Normal
215,2813,0,TCP,normal,Normal
278,0,0,TCP,malicious,DDoS
255,118,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1,0,UDP,malicious,Probe
74,12,0,TCP,normal,Normal
170,1195,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
74,1394,1,TCP,normal,Normal
255,273796,4,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,3585,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
306,90,0,UDP,normal,Normal
60,5891,0,TCP,normal,Normal
169,0,0,TCP,malicious,DDoS
255,4065,0,TCP,normal,Normal
296,126,0,UDP,normal,Normal
255,4277,0,TCP,normal,Normal
255,326,0,TCP,normal,Normal
265,0,0,TCP,malicious,DDoS
241,28,0,UDP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,82,0,UDP,normal,Normal
255,1378,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2447,0,TCP,normal,Normal
255,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
211,145,27,TCP,normal,Normal
124,6289,244,TCP,normal,Normal
255,1362,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
82,147,0,UDP,normal,Normal
255,5495,0,TCP,normal,Normal
255,2733,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1458,0,TCP,normal,Normal
255,843,0,TCP,normal,Normal
255,62854,0,TCP,malicious,DDoS
22,1517,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
170,145,0,UDP,normal,Normal
155,59,0,TCP,normal,Normal
272,0,0,TCP,malicious,DDoS
255,2656,0,TCP,normal,Normal
255,1001,0,TCP,normal,Normal
246,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
311,171,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
167,1119,0,TCP,normal,Normal
267,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1123,0,TCP,normal,Normal
255,525,0,TCP,normal,Normal
250,0,0,TCP,normal,Normal
255,251,10332,UDP,normal,Normal
255,251,2650,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,116,0,UDP,normal,Normal
255,355,0,TCP,normal,Normal
286,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
255,1219,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
319,168,0,UDP,normal,Normal
23,227,1,TCP,normal,Normal
255,2929,0,TCP,normal,Normal
46,8,0,ICMP,malicious,Probe
169,1454,0,TCP,normal,Normal
255,169,0,UDP,normal,Normal
255,1272,0,TCP,normal,Normal
255,3961,0,TCP,normal,Normal
255,1227,0,TCP,normal,Normal
262,165,0,UDP,normal,Normal
273,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,3835,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
154,1623,2,TCP,normal,Normal
274,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1,0,UDP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,28,0,UDP,malicious,DDoS
120,205216,0,TCP,normal,Normal
255,28,0,UDP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
52,6062,0,TCP,normal,Normal
193,194,0,TCP,normal,Normal
255,116,0,UDP,normal,Normal
449,520,0,ICMP,malicious,DDoS
136,33,0,UDP,normal,Normal
141,1284,5,TCP,normal,Normal
288,187,0,UDP,normal,Normal
255,1844,0,TCP,normal,Normal
90,30,0,ICMP,normal,Normal
